tourney_id,tourney_name,surface,tourney_date,tourney_spectators,tourney_revenue
2019-W-ITF-AUS-12A-2019,w25 toowoomba,Hard,2019-10-07,1930.0,376714.64
2019-W-ITF-AUS-13A-2019,w60 bendigo,Hard,2019-10-21,2957.0,503006.87
2019-W-ITF-AUS-14A-2019,w60 playford,Hard,2019-10-28,3163.0,413319.12
2019-W-ITF-AUT-01A-2019,w25 vienna,Clay,2019-08-26,2871.0,502113.92
2019-W-ITF-AUT-01B-2019,w25 st poelten,Clay,2019-09-09,2914.0,651442.27
2019-W-ITF-BEL-01A-2019,w15 knokke,Clay,2019-07-29,3460.0,566939.36
2019-W-ITF-BEL-02A-2019,w25 koksijde,Clay,2019-08-05,3484.0,738544.01
2019-W-ITF-BEL-03A-2019,w15 wanfercee baulet,Clay,2019-08-19,4936.0,711175.64
2019-W-ITF-BIH-01A-2019,w15 banja luka,Clay,2019-06-03,3158.0,659179.39
2019-W-ITF-BLR-01A-2019,w25 minsk,Clay,2019-06-03,3178.0,689113.37
2019-W-ITF-BLR-02A-2019,w25 minsk,Clay,2019-06-10,3196.0,691899.68
2019-W-ITF-BLR-03A-2019,w25 minsk,Hard,2019-11-11,3280.0,686680.95
2019-W-ITF-BOL-01A-2019,w15 santa cruz de la sierra,Clay,2019-08-05,2853.0,637349.03
2019-W-ITF-BRA-01A-2019,w25 sao paulo,Clay,2019-03-11,2681.0,513450.6
2019-W-ITF-BRA-02A-2019,w25 curitiba,Clay,2019-03-18,3381.0,622775.4
2019-W-ITF-BRA-03A-2019,w25 campinas,Clay,2019-03-25,2714.0,506569.85
2019-W-ITF-BRA-04A-2019,w15 sao paulo,Clay,2019-09-23,2416.0,472022.6
2019-W-ITF-BUL-01A-2019,w15 sozopol,Hard,2019-09-30,3583.0,673357.72
2019-W-ITF-CAN-01A-2019,w25 saskatoon,Hard,2019-07-08,4501.0,930909.34
2019-W-ITF-CAN-02A-2019,w100 vancouver,Hard,2019-08-12,2506.0,597226.99
2019-W-ITF-CAN-03A-2019,w60 toronto,Hard,2019-10-28,3375.0,556887.85
2019-W-ITF-CAN-04A-2019,w25 gatineau,Hard,2019-07-15,3141.0,610565.19
2019-W-ITF-CAN-06A-2019,w60 saguenay,Hard,2019-10-21,2595.0,598965.02
2019-W-ITF-CHI-01A-2019,w60 colina,Clay,2019-11-04,3697.0,971757.44
2019-W-ITF-CHI-02A-2019,w15 santiago,Clay,2019-09-30,2774.0,514015.93
2019-W-ITF-CHN-01A-2019,w15 nanchang,Clay,2019-02-18,3156.0,846790.26
2019-W-ITF-CHN-02A-2019,w15 nanchang,Clay,2019-02-25,3806.0,764505.13
2019-W-ITF-CHN-03A-2019,w15 nanchang,Clay,2019-03-04,3945.0,696632.48
2019-W-ITF-CHN-04A-2019,w60 shenzhen,Hard,2019-03-11,2588.0,524202.82
2019-W-ITF-CHN-05A-2019,w15 xiamen,Hard,2019-03-18,2852.0,704160.22
2019-W-ITF-CHN-07A-2019,w60 luan,Hard,2019-05-06,3111.0,592521.93
2019-W-ITF-CHN-08A-2019,w25 wuhan,Hard,2019-05-13,3424.0,716901.72
2019-W-ITF-CHN-09A-2019,w25 luzhou,Hard,2019-05-27,2864.0,594250.84
2019-W-ITF-CHN-10A-2019,w25 shenzhen,Hard,2019-06-03,2289.0,433436.4
2019-W-ITF-CHN-11A-2019,w25 hengyang,Hard,2019-06-10,3500.0,677384.09
2019-W-ITF-CHN-12A-2019,w25 naiman,Hard,2019-06-24,3747.0,644270.09
2019-W-ITF-CHN-13A-2019,w25 tianjin,Hard,2019-07-01,3155.0,647352.18
2019-W-ITF-CHN-14A-2019,w25 ulanqab,Hard,2019-07-08,3683.0,762534.87
2019-W-ITF-CHN-15A-2019,w25 qujing,Hard,2019-07-15,4193.0,755076.45
2019-W-ITF-CHN-16A-2019,w25 huangshan,Hard,2019-08-12,2968.0,474754.28
2019-W-ITF-CHN-17A-2019,w25 guiyang,Hard,2019-08-19,3745.0,734675.66
2019-W-ITF-CHN-18A-2019,w60 jinan,Hard,2019-08-26,4113.0,752560.76
2019-W-ITF-CHN-19A-2019,w60 changsha,Clay,2019-09-02,3103.0,733891.77
2019-W-ITF-CHN-20A-2019,w15 anning,Clay,2019-09-09,3481.0,739422.35
2019-W-ITF-CHN-21A-2019,w15 anning,Clay,2019-09-16,3325.0,580959.99
2019-W-ITF-CHN-22A-2019,w15 anning,Clay,2019-09-23,3501.0,740224.83
2019-W-ITF-CHN-23A-2019,w100 suzhou,Hard,2019-10-14,3531.0,875679.22
2019-W-ITF-CHN-24A-2019,w25 nanning,Hard,2019-10-21,2860.0,606520.09
2019-W-ITF-CHN-25A-2019,w60 liuzhou,Hard,2019-10-28,3433.0,805321.85
2019-W-ITF-CHN-26A-2019,w100 shenzhen,Hard,2019-11-04,3555.0,991361.02
2019-W-ITF-COL-01A-2019,w15 bucaramanga,Clay,2019-04-22,3408.0,617796.45
2019-W-ITF-COL-03A-2019,w25 cucuta,Clay,2019-10-21,3944.0,788465.16
2019-W-ITF-COL-04A-2019,w15 bogota,Clay,2019-10-28,2655.0,478605.7
2019-W-ITF-CRO-01A-2019,w15 tucepi,Clay,2019-05-06,3399.0,695117.2
2019-W-ITF-CRO-02A-2019,w60 zagreb,Clay,2019-09-02,2477.0,605603.92
2019-W-ITF-CZE-01A-2019,w60 stare splavy,Clay,2019-06-17,3253.0,553119.91
2019-W-ITF-CZE-02A-2019,w25 prerov,Clay,2019-06-10,3636.0,733744.37
2019-W-ITF-CZE-03A-2019,w60 prague,Clay,2019-07-22,1664.0,341729.85
2019-W-ITF-CZE-04A-2019,w25 olomouc,Clay,2019-07-15,2720.0,432595.96
2019-W-ITF-CZE-07A-2019,w15 olomouc,Clay,2019-08-05,3246.0,735916.48
2019-W-ITF-CZE-08A-2019,w25 prague,Clay,2019-08-26,3541.0,620845.87
2019-W-ITF-CZE-09A-2019,w25 prague,Clay,2019-09-02,3156.0,574909.52
2019-W-ITF-CZE-10A-2019,w25 frydek mistek,Clay,2019-09-09,2258.0,357590.56
2019-W-ITF-CZE-11A-2019,w25 brno,Clay,2019-09-23,3398.0,551536.95
2019-W-ITF-CZE-12A-2019,w15 milovice,Hard,2019-11-25,3261.0,781635.0
2019-W-ITF-CZE-13A-2019,w15 jablonec nad nisou,Carpet,2019-12-02,4311.0,846833.17
2019-W-ITF-ECU-01A-2019,w15 guayaquil,Clay,2019-04-15,3329.0,647105.41
2019-W-ITF-ECU-02A-2019,w25 guayaquil,Clay,2019-08-12,4671.0,863706.81
2019-W-ITF-ECU-03A-2019,w25 guayaquil,Clay,2019-08-19,3471.0,617103.2
2019-W-ITF-EGY-01A-2019,w15 sharm el sheikh,Hard,2019-01-21,4442.0,1002640.14
2019-W-ITF-EGY-02A-2019,w15 sharm el sheikh,Hard,2019-01-28,2857.0,566835.16
2019-W-ITF-EGY-03A-2019,w15 sharm el sheikh,Hard,2019-02-04,3883.0,661464.69
2019-W-ITF-EGY-04A-2019,w15 sharm el sheikh,Hard,2019-02-11,3502.0,827078.36
2019-W-ITF-EGY-05A-2019,w15 sharm el sheikh,Hard,2019-02-18,3573.0,747008.85
2019-W-ITF-EGY-06A-2019,w15 sharm el sheikh,Hard,2019-02-25,3705.0,785002.77
2019-W-ITF-EGY-07A-2019,w15 sharm el sheikh,Hard,2019-03-04,2145.0,418297.82
2019-W-ITF-EGY-08A-2019,w15 sharm el sheikh,Hard,2019-03-11,3503.0,539346.41
2019-W-ITF-EGY-09A-2019,w15 sharm el sheikh,Hard,2019-03-18,2993.0,485115.93
2019-W-ITF-EGY-10A-2019,w15 sharm el sheikh,Hard,2019-03-25,2997.0,750551.05
2019-W-ITF-EGY-11A-2019,w15 sharm el sheikh,Hard,2019-04-01,2984.0,531605.07
2019-W-ITF-EGY-12A-2019,w15 sharm el sheikh,Hard,2019-04-08,3671.0,682901.52
2019-W-ITF-EGY-13A-2019,w15 cairo,Clay,2019-04-15,3305.0,751276.65
2019-W-ITF-EGY-14A-2019,w15 cairo,Clay,2019-04-22,4308.0,917965.8
2019-W-ITF-EGY-15A-2019,w15 cairo,Clay,2019-04-29,5627.0,1378907.29
2019-W-ITF-EGY-16A-2019,w15 cairo,Clay,2019-09-09,2859.0,580880.19
2019-W-ITF-EGY-17A-2019,w15 cairo,Clay,2019-09-16,3375.0,749000.35
2019-W-ITF-EGY-18A-2019,w15 cairo,Clay,2019-09-23,1622.0,364777.44
2019-W-ITF-EGY-20A-2019,w15 cairo,Clay,2019-12-02,3891.0,885863.35
2019-W-ITF-EGY-21A-2019,w15 cairo,Clay,2019-12-09,3943.0,855423.03
2019-W-ITF-EGY-22A-2019,w15 sharm el sheikh,Hard,2019-09-30,4070.0,792005.67
2019-W-ITF-EGY-23A-2019,w15 sharm el sheikh,Hard,2019-10-07,2045.0,465834.39
2019-W-ITF-EGY-24A-2019,w15 sharm el sheikh,Hard,2019-10-14,3607.0,881978.97
2019-W-ITF-EGY-25A-2019,w15 sharm el sheikh,Hard,2019-10-21,3180.0,512711.63
2019-W-ITF-EGY-26A-2019,w15 sharm el sheikh,Hard,2019-10-28,1865.0,299144.35
2019-W-ITF-EGY-27A-2019,w15 sharm el sheikh,Hard,2019-11-04,3871.0,977914.38
2019-W-ITF-EGY-28A-2019,w15 sharm el sheikh,Hard,2019-11-11,3593.0,564551.59
2019-W-ITF-EGY-29A-2019,w15 sharm el sheikh,Hard,2019-11-18,5646.0,1427555.99
2019-W-ITF-ESP-01A-2019,w15 manacor,Clay,2019-01-21,2803.0,498606.39
2019-W-ITF-ESP-02A-2019,w15 manacor,Clay,2019-01-28,2273.0,417674.58
2019-W-ITF-ESP-03A-2019,w15 palmanova,Clay,2019-02-04,3804.0,698252.6
2019-W-ITF-ESP-04A-2019,w60 les franqueses del valles,Hard,2019-04-29,3712.0,761783.25
2019-W-ITF-ESP-05A-2019,w60 la bisbal d emporda,Clay,2019-05-13,2242.0,469661.84
2019-W-ITF-ESP-06A-2019,w60 barcelona,Clay,2019-06-10,3141.0,663487.88
2019-W-ITF-ESP-07A-2019,w25 monzon,Hard,2019-05-06,2923.0,572398.98
2019-W-ITF-ESP-08A-2019,w25 santa margarita de montbui,Hard,2019-05-27,4615.0,833809.34
2019-W-ITF-ESP-09A-2019,w25 madrid,Hard,2019-06-17,3381.0,711065.0
2019-W-ITF-ESP-10A-2019,w60 valencia,Clay,2019-09-23,3969.0,892813.25
2019-W-ITF-ESP-11A-2019,w25 getxo,Clay,2019-07-08,3573.0,926183.68
2019-W-ITF-ESP-12A-2019,w15 don benito badajoz,Carpet,2019-07-15,3810.0,670084.99
2019-W-ITF-ESP-13A-2019,w15 madrid,Hard,2019-06-24,2628.0,472746.07
2019-W-ITF-ESP-14A-2019,w25 vitoria gasteiz,Hard,2019-07-22,2756.0,607576.53
2019-W-ITF-ESP-15A-2019,w25 el espinar segovia,Hard,2019-07-29,2681.0,625323.94
2019-W-ITF-ESP-16A-2019,w25 las palmas de gran canaria,Clay,2019-08-05,3835.0,748891.21
2019-W-ITF-ESP-17A-2019,w25 las palmas de gran canaria,Clay,2019-08-12,4492.0,881162.33
2019-W-ITF-ESP-18A-2019,w25 marbella,Clay,2019-09-02,3389.0,575401.13
2019-W-ITF-ESP-19A-2019,w15 ceuta,Hard,2019-09-09,2013.0,500909.86
2019-W-ITF-ESP-20A-2019,w15 melilla,Clay,2019-09-16,3709.0,787896.95
2019-W-ITF-ESP-22A-2019,w25 seville,Clay,2019-10-14,4253.0,889077.31
2019-W-ITF-ESP-23A-2019,w25 ribaroja de turia,Clay,2019-10-07,4791.0,1051653.06
2019-W-ITF-EST-01A-2019,w15 parnu,Clay,2019-07-15,3126.0,655103.01
2019-W-ITF-EST-02A-2019,w15 parnu,Hard,2019-11-04,2874.0,486742.8
2019-W-ITF-FIN-01A-2019,w15 tampere,Hard,2019-07-22,3394.0,807527.64
2019-W-ITF-FIN-02A-2019,w15 savitaipale,Clay,2019-07-29,4576.0,937451.44
2019-W-ITF-FRA-01A-2019,w60 andrezieux boutheon,Hard,2019-01-21,3824.0,689881.33
2019-W-ITF-FRA-02A-2019,w15 fort de france martinique,Hard,2019-01-07,3319.0,627368.84
2019-W-ITF-FRA-03A-2019,w25 petit bourg guadeloupe,Hard,2019-01-14,3328.0,785302.27
2019-W-ITF-FRA-04A-2019,w25 grenoble,Hard,2019-02-04,3636.0,961627.94
2019-W-ITF-FRA-05A-2019,w25 macon,Hard,2019-02-25,1819.0,423719.1
2019-W-ITF-FRA-06A-2019,w15 amiens,Clay,2019-03-04,3913.0,763369.13
2019-W-ITF-FRA-07A-2019,w15 gonesse,Clay,2019-03-11,3402.0,731936.9
2019-W-ITF-FRA-08A-2019,w15 le havre,Clay,2019-03-18,3020.0,665623.37
2019-W-ITF-FRA-09A-2019,w60 croissy beaubourg,Hard,2019-03-25,2749.0,617993.71
2019-W-ITF-FRA-10A-2019,w100 contrexeville,Clay,2019-07-08,3745.0,702893.5
2019-W-ITF-FRA-11A-2019,w80 biarritz,Clay,2019-07-15,3979.0,889793.35
2019-W-ITF-FRA-12A-2019,w80 cagnes sur mer,Clay,2019-05-06,3082.0,637986.63
2019-W-ITF-FRA-13A-2019,w60 saint gaudens,Clay,2019-05-13,4496.0,941040.75
2019-W-ITF-FRA-14A-2019,w25 calvi,Hard,2019-04-08,3071.0,643706.31
2019-W-ITF-FRA-15A-2019,w60 saint malo,Clay,2019-09-16,4259.0,991491.66
2019-W-ITF-FRA-16A-2019,w80 poitiers,Hard,2019-10-21,3131.0,589925.53
2019-W-ITF-FRA-17A-2019,w25 montpellier,Clay,2019-06-17,1893.0,348795.98
2019-W-ITF-FRA-18A-2019,w25 perigueux,Clay,2019-06-24,2753.0,473015.77
2019-W-ITF-FRA-19A-2019,w25 denain,Clay,2019-07-01,3981.0,889706.85
2019-W-ITF-FRA-20A-2019,w15 dijon,Hard,2019-07-15,4523.0,756481.02
2019-W-ITF-FRA-21A-2019,w15 les contamines montjoie,Hard,2019-07-22,2627.0,444137.07
2019-W-ITF-FRA-22A-2019,w60 nantes,Hard,2019-10-28,2876.0,610017.61
2019-W-ITF-FRA-23A-2019,w15 dijon,Clay,2019-09-09,3333.0,680547.02
2019-W-ITF-FRA-24A-2019,w25 clermont ferrand,Hard,2019-09-23,2743.0,718873.67
2019-W-ITF-FRA-25A-2019,w15 andrezieux boutheon,Hard,2019-09-30,3213.0,793814.99
2019-W-ITF-FRA-26A-2019,w25 cherbourg en cotentin,Hard,2019-10-07,4302.0,957165.37
2019-W-ITF-FRA-28A-2019,w25 st etienne,Hard,2019-11-04,3540.0,591033.5
2019-W-ITF-GBR-01A-2019,w25 glasgow,Hard,2019-02-18,4217.0,697132.63
2019-W-ITF-GBR-01B-2019,w25 roehampton,Hard,2019-09-16,1658.0,322186.99
2019-W-ITF-GBR-01C-2019,w25 roehampton,Hard,2019-09-23,3521.0,770471.27
2019-W-ITF-GBR-02A-2019,w60 shrewsbury,Hard,2019-02-11,2220.0,506792.34
2019-W-ITF-GBR-03A-2019,w25 bolton,Hard,2019-04-01,2859.0,557251.13
2019-W-ITF-GBR-04A-2019,w25 sunderland,Hard,2019-04-08,2380.0,355042.88
2019-W-ITF-GBR-05A-2019,w100 surbiton,Grass,2019-06-03,2877.0,586870.55
2019-W-ITF-GBR-06A-2019,w100 manchester,Grass,2019-06-10,3082.0,616692.18
2019-W-ITF-GBR-07A-2019,w100 ilkley,Grass,2019-06-17,2884.0,630796.74
2019-W-ITF-GBR-08A-2019,w25 woking,Hard,2019-07-29,2627.0,599616.51
2019-W-ITF-GBR-09A-2019,w25 chiswick,Hard,2019-08-05,2766.0,599167.03
2019-W-ITF-GEO-01A-2019,w15 tbilisi,Hard,2019-04-29,2939.0,700499.7
2019-W-ITF-GEO-02A-2019,w15 batumi,Hard,2019-08-26,2808.0,573136.97
2019-W-ITF-GEO-03A-2019,w15 telavi,Clay,2019-10-07,2807.0,545962.79
2019-W-ITF-GEO-04A-2019,w15 telavi,Clay,2019-10-14,3807.0,722433.39
2019-W-ITF-GER-01A-2019,w15 stuttgart stammheim,Hard,2019-01-21,4201.0,790301.2
2019-W-ITF-GER-02A-2019,w25 altenkirchen,Carpet,2019-02-18,3005.0,663495.03
2019-W-ITF-GER-03A-2019,w60 wiesbaden,Clay,2019-04-29,4684.0,828699.76
2019-W-ITF-GER-04A-2019,w60 versmold,Clay,2019-07-08,3507.0,614889.28
2019-W-ITF-GER-05A-2019,w60 hechingen,Clay,2019-08-05,2997.0,613031.77
2019-W-ITF-GER-06A-2019,w25 essen,Clay,2019-05-27,2830.0,475263.39
2019-W-ITF-GER-07A-2019,w15 kaltenkirchen,Clay,2019-06-10,3038.0,655721.03
2019-W-ITF-GER-08A-2019,w25 darmstadt,Clay,2019-06-24,4520.0,767593.36
2019-W-ITF-GER-09A-2019,w25 stuttgart vaihingen,Clay,2019-07-01,3615.0,567389.91
2019-W-ITF-GER-10A-2019,w25 aschaffenburg,Clay,2019-07-15,3367.0,766884.24
2019-W-ITF-GER-11A-2019,w25 horb,Clay,2019-07-22,3338.0,582735.41
2019-W-ITF-GER-12A-2019,w25 bad saulgau,Clay,2019-07-29,2578.0,525534.3
2019-W-ITF-GER-13A-2019,w25 leipzig,Clay,2019-08-12,3033.0,622101.56
2019-W-ITF-GER-14A-2019,w25 braunschweig,Clay,2019-08-19,3366.0,586424.59
2019-W-ITF-GRE-01A-2019,w15 heraklion,Clay,2019-05-06,3666.0,918637.93
2019-W-ITF-GRE-02A-2019,w15 heraklion,Clay,2019-05-13,3348.0,720101.92
2019-W-ITF-GRE-03A-2019,w15 heraklion,Clay,2019-05-20,3848.0,727694.3
2019-W-ITF-GRE-04A-2019,w15 heraklion,Clay,2019-05-27,3630.0,731941.16
2019-W-ITF-GRE-05A-2019,w15 heraklion,Clay,2019-11-04,3699.0,716286.75
2019-W-ITF-GRE-06A-2019,w15 heraklion,Clay,2019-11-11,2816.0,639038.71
2019-W-ITF-GRE-07A-2019,w15 heraklion,Clay,2019-11-18,4039.0,749684.66
2019-W-ITF-GRE-08A-2019,w15 heraklion,Clay,2019-11-25,1879.0,331070.03
2019-W-ITF-GRE-09A-2019,w15 heraklion,Clay,2019-12-02,2211.0,360603.69
2019-W-ITF-GRE-10A-2019,w15 heraklion,Clay,2019-12-09,3620.0,927320.35
2019-W-ITF-HKG-01A-2019,w25 hong kong,Hard,2018-12-31,3865.0,946249.23
2019-W-ITF-HKG-01B-2019,w25 hong kong,Hard,2019-12-30,3152.0,623421.21
2019-W-ITF-HKG-02A-2019,w25 hong kong,Hard,2019-01-07,2967.0,498767.9
2019-W-ITF-HKG-03A-2019,w25 hong kong,Hard,2019-04-08,3204.0,732900.09
2019-W-ITF-HKG-04A-2019,w25 hong kong,Hard,2019-05-27,3835.0,820475.0
2019-W-ITF-HUN-01A-2019,w15 budapest,Clay,2019-06-24,3357.0,636357.24
2019-W-ITF-HUN-02A-2019,w25 baja,Clay,2019-07-15,2708.0,550794.47
2019-W-ITF-HUN-03A-2019,w60 szekesfehervar,Clay,2019-10-14,2716.0,489030.53
2019-W-ITF-HUN-04A-2019,w15 szekesfehervar,Clay,2019-09-09,3752.0,653181.58
2019-W-ITF-HUN-05A-2019,w100 szekesfehervar,Clay,2019-10-21,3350.0,564405.0
2019-W-ITF-HUN-06A-2019,w25 kaposvar,Clay,2019-09-23,2031.0,438382.22
2019-W-ITF-INA-01A-2019,w25 jakarta,Hard,2019-06-17,2565.0,534659.06
2019-W-ITF-INA-02A-2019,w15 jakarta,Hard,2019-06-24,1920.0,394852.19
2019-W-ITF-IND-01A-2019,w25 jodhpur,Hard,2019-01-28,2298.0,512133.46
2019-W-ITF-IND-02A-2019,w25 gwalior,Hard,2019-11-11,3662.0,780886.19
2019-W-ITF-IND-03A-2019,w25 bhopal,Hard,2019-11-18,3284.0,554867.18
2019-W-ITF-IND-04A-2019,w25 solapur,Hard,2019-12-02,3008.0,422856.21
2019-W-ITF-IND-05A-2019,w25 pune,Hard,2019-12-09,2857.0,605539.95
2019-W-ITF-IND-06A-2019,w25 navi mumbai,Hard,2019-12-16,3883.0,587744.49
2019-W-ITF-IRL-01A-2019,w15 dublin,Carpet,2019-07-29,4008.0,767339.73
2019-W-ITF-ISR-01A-2019,w15 tel aviv,Hard,2019-03-25,3233.0,467136.68
2019-W-ITF-ISR-02A-2019,w25 jerusalem,Hard,2019-05-20,2282.0,387307.55
2019-W-ITF-ISR-03A-2019,w25 akko,Hard,2019-06-10,2569.0,529088.28
2019-W-ITF-ISR-04A-2019,w15 netanya,Hard,2019-06-17,3459.0,802380.7
2019-W-ITF-ISR-05A-2019,w60 meitar,Hard,2019-09-09,2537.0,542478.09
2019-W-ITF-ISR-06A-2019,w25 kiryat shmona,Hard,2019-08-26,2645.0,484917.43
2019-W-ITF-ISR-07A-2019,w15 sajur,Hard,2019-09-02,3491.0,541894.32
2019-W-ITF-ITA-01A-2019,w25 santa margherita di pula,Clay,2019-04-01,2022.0,423623.19
2019-W-ITF-ITA-03A-2019,w25 santa margherita di pula,Clay,2019-04-15,2895.0,618270.64
2019-W-ITF-ITA-04A-2019,w25 santa margherita di pula,Clay,2019-04-22,2997.0,537304.22
2019-W-ITF-ITA-05A-2019,w25 santa margherita di pula,Clay,2019-04-29,3045.0,801273.48
2019-W-ITF-ITA-06A-2019,w25 santa margherita di pula,Clay,2019-03-25,3256.0,770475.14
2019-W-ITF-ITA-07A-2019,w25 rome,Clay,2019-05-06,3265.0,561516.07
2019-W-ITF-ITA-08A-2019,w15 barletta,Clay,2019-05-13,2213.0,515799.04
2019-W-ITF-ITA-09A-2019,w25 caserta,Clay,2019-05-20,3588.0,866343.14
2019-W-ITF-ITA-10A-2019,w25 grado,Clay,2019-05-27,3225.0,709928.99
2019-W-ITF-ITA-11A-2019,w60 brescia,Clay,2019-06-03,2457.0,546277.24
2019-W-ITF-ITA-12A-2019,w60 rome,Clay,2019-06-10,3312.0,811079.18
2019-W-ITF-ITA-13A-2019,w25 padova,Clay,2019-06-17,2851.0,508942.11
2019-W-ITF-ITA-14A-2019,w25 tarvisio,Clay,2019-06-24,3101.0,626642.95
2019-W-ITF-ITA-15A-2019,w25 biella,Clay,2019-07-01,3241.0,642284.59
2019-W-ITF-ITA-16A-2019,w25 torino,Clay,2019-07-08,3487.0,596376.57
2019-W-ITF-ITA-17A-2019,w25 imola,Carpet,2019-07-15,3941.0,797321.07
2019-W-ITF-ITA-18A-2019,w15 schio,Clay,2019-07-22,2760.0,660186.04
2019-W-ITF-ITA-19A-2019,w25 bagnatica,Clay,2019-08-26,2934.0,548962.93
2019-W-ITF-ITA-20A-2019,w25 trieste,Clay,2019-09-02,3302.0,633812.74
2019-W-ITF-ITA-22A-2019,w25 cordenons,Clay,2019-08-05,2294.0,498370.36
2019-W-ITF-ITA-23A-2019,w25 santa margherita di pula,Clay,2019-09-09,3423.0,714636.67
2019-W-ITF-ITA-24A-2019,w25 santa margherita di pula,Clay,2019-09-16,3359.0,716484.39
2019-W-ITF-ITA-25A-2019,w25 santa margherita di pula,Clay,2019-09-23,3667.0,731750.95
2019-W-ITF-ITA-26A-2019,w25 santa margherita di pula,Clay,2019-09-30,2664.0,526930.69
2019-W-ITF-ITA-27A-2019,w25 santa margherita di pula,Clay,2019-10-07,3914.0,789080.75
2019-W-ITF-ITA-28A-2019,w15 ortisei,Hard,2019-10-28,3049.0,598033.84
2019-W-ITF-ITA-29A-2019,w15 solarino,Carpet,2019-11-04,2070.0,426343.82
2019-W-ITF-ITA-30A-2019,w15 solarino,Carpet,2019-11-11,1550.0,315418.95
2019-W-ITF-ITA-31A-2019,w25 solarino,Carpet,2019-11-18,3399.0,703420.77
2019-W-ITF-ITA-32A-2019,w25 solarino,Carpet,2019-11-25,3541.0,864737.07
2019-W-ITF-JPN-01A-2019,w60 kyoto,Hard,2019-02-18,4017.0,711448.45
2019-W-ITF-JPN-02A-2019,w25 osaka,Hard,2019-02-25,2058.0,383611.96
2019-W-ITF-JPN-03A-2019,w25 yokohama,Hard,2019-03-04,2857.0,547803.26
2019-W-ITF-JPN-04A-2019,w25 nishi tama,Hard,2019-03-11,3044.0,512737.62
2019-W-ITF-JPN-05A-2019,w25 kofu,Hard,2019-03-18,2591.0,445146.77
2019-W-ITF-JPN-06A-2019,w25 kofu,Hard,2019-03-25,2990.0,548872.9
2019-W-ITF-JPN-07A-2019,w25 kashiwa,Hard,2019-04-01,3162.0,719877.49
2019-W-ITF-JPN-08A-2019,w25 osaka,Hard,2019-04-08,3157.0,696376.23
2019-W-ITF-JPN-09A-2019,w80 gifu,Hard,2019-04-29,3456.0,712362.6
2019-W-ITF-JPN-10A-2019,w60 fukuoka,Carpet,2019-05-06,4190.0,778267.91
2019-W-ITF-JPN-11A-2019,w60 kurume,Carpet,2019-05-13,3549.0,841712.02
2019-W-ITF-JPN-12A-2019,w25 karuizawa,Carpet,2019-05-20,4240.0,814414.3
2019-W-ITF-JPN-13A-2019,w25 tsukuba,Hard,2019-08-19,3060.0,528305.84
2019-W-ITF-JPN-14A-2019,w25 nanao,Carpet,2019-08-26,2719.0,511462.34
2019-W-ITF-JPN-15A-2019,w25 kyoto,Hard,2019-09-02,3019.0,612578.82
2019-W-ITF-JPN-16A-2019,w25 makinohara,Carpet,2019-10-07,2501.0,564141.34
2019-W-ITF-JPN-17A-2019,w25 hamamatsu,Carpet,2019-10-14,2717.0,614357.63
2019-W-ITF-JPN-18A-2019,w100 tokyo,Hard,2019-11-11,2215.0,355905.09
2019-W-ITF-KAZ-01A-2019,w15 shymkent,Hard,2019-02-11,4538.0,1176840.18
2019-W-ITF-KAZ-02A-2019,w15 shymkent,Hard,2019-02-18,3493.0,749889.71
2019-W-ITF-KAZ-03A-2019,w15 shymkent,Clay,2019-04-08,2693.0,610751.85
2019-W-ITF-KAZ-04A-2019,w15 shymkent,Clay,2019-04-15,3014.0,686787.85
2019-W-ITF-KAZ-05A-2019,w80 nur sultan,Hard,2019-07-15,3456.0,853751.34
2019-W-ITF-KAZ-06A-2019,w25 almaty,Hard,2019-08-26,2442.0,548889.94
2019-W-ITF-KAZ-07A-2019,w15 shymkent,Clay,2019-09-09,2654.0,641921.35
2019-W-ITF-KAZ-08A-2019,w15 shymkent,Clay,2019-09-16,3396.0,794511.97
2019-W-ITF-KEN-03A-2019,w15 nairobi,Hard,2019-08-05,2949.0,488451.08
2019-W-ITF-KEN-04A-2019,w15 nairobi,Hard,2019-08-12,3374.0,661505.54
2019-W-ITF-KOR-01A-2019,w25 changwon,Hard,2019-05-13,2284.0,393106.64
2019-W-ITF-KOR-02A-2019,w25 goyang,Hard,2019-05-20,3782.0,742498.62
2019-W-ITF-KOR-03A-2019,w25 incheon,Hard,2019-05-27,3185.0,743088.29
2019-W-ITF-KOR-04A-2019,w25 daegu,Hard,2019-06-03,3515.0,793336.28
2019-W-ITF-KOR-05A-2019,w15 gimcheon,Hard,2019-06-10,4484.0,995189.96
2019-W-ITF-KOR-06A-2019,w15 gimcheon,Hard,2019-06-17,3324.0,638127.46
2019-W-ITF-KOR-07A-2019,w15 yeongwol,Hard,2019-08-26,3813.0,874353.02
2019-W-ITF-KOR-08A-2019,w15 yeongwol,Hard,2019-09-02,3614.0,804576.55
2019-W-ITF-LUX-01A-2019,w25 petange,Hard,2019-10-28,2862.0,681492.25
2019-W-ITF-MEX-02A-2019,w25 irapuato,Hard,2019-03-04,3772.0,777773.38
2019-W-ITF-MEX-03A-2019,w15 cancun,Hard,2019-03-11,3165.0,639160.53
2019-W-ITF-MEX-04A-2019,w15 cancun,Hard,2019-03-18,3372.0,611053.86
2019-W-ITF-MEX-05A-2019,w15 cancun,Hard,2019-03-25,3541.0,677692.41
